Gene,Mean_Control,Mean_Disease,FoldChange,log2FoldChange,p_value,adj_p_value
Gene_79000,2.300809851,2.254231362,0.979755611,-0.029506165,0.006096398,0.346322739
Gene_284309,2.966950059,3.093459022,1.042639398,0.06024028,0.005807458,0.346322739
Gene_1548,2.386586458,2.0501105,0.859013715,-0.219246929,0.005416537,0.346322739
Gene_162993,2.688892581,2.775915493,1.032363848,0.045951527,0.005999939,0.346322739
Gene_63940,1.198394731,1.46615895,1.223435745,0.290938332,0.005934502,0.346322739
Gene_80818,2.489555065,2.666039831,1.070890083,0.098810409,0.006045248,0.346322739
Gene_84651,1.319551572,1.05643987,0.800605215,-0.320837081,0.005557457,0.346322739
Gene_353514,0.789806307,1.593923663,2.018119694,1.013011743,0.005488261,0.346322739
Gene_5836,2.739608551,3.04871638,1.112829196,0.154232175,0.005935301,0.346322739
Gene_2564,1.349034326,1.830226515,1.356693807,0.440095155,0.005418751,0.346322739
Gene_27036,1.12086634,1.491240567,1.330435676,0.41189876,0.005754159,0.346322739
Gene_50809,3.427389184,3.523609677,1.028073991,0.0399441,0.006147775,0.347061204
Gene_191585,1.33653718,1.844475101,1.380040248,0.464710342,0.006148201,0.347061204
Gene_7084,3.212397257,3.107520323,0.96735244,-0.047886486,0.006172938,0.347388715
Gene_25928,1.293365723,0.958037474,0.740732073,-0.432976288,0.006244923,0.35036503
Gene_105371103,1.441160144,1.249352025,0.866907145,-0.206050622,0.006311808,0.353037886
Gene_50515,2.522793841,2.742812713,1.087212387,0.120633798,0.006389047,0.356271926
Gene_929,2.044672426,2.36681702,1.157553156,0.211078446,0.006498447,0.358825282
Gene_7850,0.610748188,1.673072676,2.739382137,1.453850533,0.00655219,0.358825282
Gene_4046,1.15552737,1.543878531,1.336081318,0.418007817,0.006535883,0.358825282
Gene_23601,1.036140917,1.561263403,1.50680605,0.591493731,0.006506785,0.358825282
Gene_5831,2.164048458,2.532254679,1.170146939,0.226689705,0.006515492,0.358825282
Gene_5018,2.928044842,2.820528108,0.963280366,-0.053972334,0.006457653,0.358825282
Gene_7538,2.089690237,2.571862774,1.230738761,0.299524565,0.006584198,0.359505055
Gene_2015,0.897717452,1.4700805,1.637575939,0.71156181,0.006657476,0.362427484
Gene_100507650,1.373632613,1.063465761,0.774199557,-0.369222613,0.006741044,0.363830555
Gene_1997,2.746280581,2.922470948,1.064155996,0.089709653,0.006779232,0.363830555
Gene_6503,1.863390007,2.108122329,1.131337144,0.178028924,0.006782408,0.363830555
Gene_2353,2.933824058,3.391352232,1.155949425,0.209078278,0.006766418,0.363830555
Gene_6927,0.919068865,1.210011481,1.316562367,0.396775865,0.006781375,0.363830555
Gene_126961,1.408410061,1.803119764,1.280251977,0.356427787,0.006844391,0.364119469
Gene_2207,2.069005388,2.374574078,1.147688687,0.198731361,0.006833025,0.364119469
Gene_2358,0.738146408,1.52722243,2.06899663,1.048931295,0.006847335,0.364119469
Gene_1390,2.207114848,2.449551365,1.109843182,0.150355841,0.006914879,0.366066854
Gene_147687,3.297362003,3.362265849,1.019683567,0.028121517,0.006923863,0.366066854
Gene_29950,0.906420843,1.426509417,1.573782673,0.65423633,0.007213776,0.367192096
Gene_6672,2.853982474,3.02502625,1.059931614,0.083971186,0.007094501,0.367192096
Gene_647174,1.805252129,1.500680153,0.83128563,-0.266583822,0.007061737,0.367192096
Gene_100125556,2.140146074,1.827929034,0.854114145,-0.227499208,0.007044962,0.367192096
Gene_79709,2.749064478,2.977118417,1.082956926,0.114975862,0.007184935,0.367192096
Gene_10234,1.726043713,1.456075518,0.843591334,-0.24538382,0.007259364,0.367192096
Gene_9123,1.915703923,2.244091786,1.171418902,0.228257079,0.007162444,0.367192096
Gene_9466,1.011167167,1.489661256,1.473209676,0.558962778,0.007178232,0.367192096
Gene_729747,1.759739948,2.127289715,1.208865956,0.273654282,0.007285399,0.367192096
Gene_9709,3.132094358,3.330854019,1.063459027,0.088764451,0.007262357,0.367192096
Gene_3579,0.618896456,1.290512981,2.085183989,1.060174687,0.007183913,0.367192096
Gene_10166,2.519510834,2.352656768,0.933775214,-0.098852801,0.007284434,0.367192096
Gene_8676,1.103609325,1.512829952,1.370802075,0.45502028,0.007272297,0.367192096
Gene_732265,1.093243371,0.827408915,0.756838721,-0.401942193,0.00702025,0.367192096
Gene_100422991,0.938408854,1.070419633,1.140675122,0.189887953,0.007230369,0.367192096
Gene_653567,1.142182377,1.474363028,1.290829781,0.368298768,0.007016567,0.367192096
Gene_196383,1.979469518,2.197780235,1.110287486,0.150933281,0.006988996,0.367192096
Gene_57126,0.805618666,1.658196604,2.058289701,1.041446054,0.007351266,0.367995336
Gene_55076,1.802194137,1.99823971,1.108781606,0.148975229,0.007325298,0.367995336
Gene_11027,1.942675947,2.234910465,1.150428855,0.202171767,0.007361511,0.367995336
Gene_22915,1.475167961,2.142516639,1.452388267,0.538427181,0.007390836,0.368457273
Gene_3032,4.158390661,4.033835121,0.970047177,-0.043873182,0.00741142,0.36848216
Gene_7132,2.764586205,3.078827487,1.113666661,0.155317474,0.007450687,0.368651681
Gene_5873,2.181979595,2.396039914,1.098103722,0.135014331,0.007455019,0.368651681
Gene_54502,1.420935468,1.673636405,1.177841248,0.236145102,0.007513039,0.369748589
Gene_100532737,3.251139462,3.185418416,0.979785227,-0.029462556,0.007535928,0.369748589
Gene_348013,1.468577613,1.672929706,1.139149672,0.187957314,0.007537663,0.369748589
Gene_6976,0.632481624,1.089203755,1.722111306,0.784178392,0.007574711,0.3698584
Gene_4904,3.258276468,3.435123462,1.054276239,0.076252929,0.007620543,0.3698584
Gene_7023,1.78393566,1.966766109,1.102487132,0.140761817,0.00760059,0.3698584
Gene_199786,1.242403888,1.45197227,1.168679754,0.224879652,0.00760777,0.3698584
Gene_6646,2.986922647,3.120809525,1.044824354,0.06326043,0.007743633,0.374840872
Gene_7587,3.037538464,3.185634207,1.048755183,0.06867794,0.007789145,0.37605174
Gene_9407,1.888665696,1.688010341,0.893758141,-0.162043617,0.00788201,0.37755443
Gene_51117,2.185888026,2.045083424,0.935584714,-0.096059804,0.007871126,0.37755443
Gene_101927811,1.309175928,1.534810102,1.172348246,0.229401185,0.007841012,0.37755443
Gene_27098,2.171464166,1.781402521,0.820369293,-0.285654604,0.007922467,0.378504116
Gene_3669,1.540062607,1.780308033,1.155997182,0.209137881,0.008235853,0.379452738
Gene_124641,1.768308069,1.874344119,1.059964693,0.08401621,0.008193624,0.379452738
Gene_642006,1.309092019,0.687199512,0.524943627,-0.929765593,0.00806576,0.379452738
Gene_4277,1.347113832,1.767869499,1.312338614,0.392140017,0.008285607,0.379452738
Gene_80003,3.582393257,3.468997931,0.968346488,-0.046404738,0.00837348,0.379452738
Gene_10782,2.710193611,2.835855534,1.046366401,0.065388121,0.008144131,0.379452738
Gene_23339,3.320019067,3.211792763,0.967401903,-0.047812719,0.008376668,0.379452738
Gene_26190,2.743980598,2.702030973,0.984712128,-0.022226068,0.00821807,0.379452738
Gene_9510,2.934643891,3.292245633,1.121855242,0.165886531,0.008169987,0.379452738
Gene_101928156,0.901327938,1.150031582,1.27593025,0.351549465,0.008078858,0.379452738
Gene_50848,2.163365207,2.433153579,1.124707734,0.169550152,0.008285813,0.379452738
Gene_150094,1.678188761,2.154170712,1.283628374,0.360227586,0.008024336,0.379452738
Gene_285,2.435828436,2.910951221,1.195055932,0.257078142,0.008284817,0.379452738
Gene_9577,3.075496991,2.969315548,0.965475029,-0.050689148,0.008252787,0.379452738
Gene_9021,1.147978266,2.067492348,1.800985619,0.848786661,0.008315435,0.379452738
Gene_653550,1.273404485,0.930816677,0.730967017,-0.452121786,0.008328315,0.379452738
Gene_3762,1.6474644,1.861759999,1.130076012,0.176419815,0.008069591,0.379452738
Gene_602,1.277619192,1.721743969,1.347619056,0.430412734,0.008364607,0.379452738
Gene_26268,3.215702872,3.056791566,0.950582715,-0.073115927,0.00834745,0.379452738
Gene_22952,1.104386524,0.874164347,0.791538404,-0.337268746,0.008048427,0.379452738
Gene_718,4.042241033,4.296769659,1.062967207,0.088097089,0.008052579,0.379452738
Gene_10410,3.025024386,3.379770045,1.117270347,0.159978318,0.008444158,0.381567773
Gene_1193,2.206971057,2.544208965,1.152805768,0.205149459,0.008511033,0.38304791
Gene_11213,2.460016517,2.804237447,1.139926268,0.188940512,0.008518672,0.38304791
Gene_10169,2.773448909,2.894175919,1.04352956,0.061471468,0.008620152,0.384708014
Gene_10672,3.135433818,3.29026822,1.049382131,0.069540128,0.008607244,0.384708014
Gene_2769,1.259601612,1.525337924,1.210968538,0.276161384,0.00861586,0.384708014
Gene_64783,2.639538313,2.725788625,1.032676287,0.046388084,0.008639469,0.384708014
Gene_342357,2.648153477,2.525070868,0.953521346,-0.068662859,0.008752784,0.385080511
Gene_79165,1.807435104,2.00417176,1.108848531,0.149062306,0.008733491,0.385080511
Gene_100127888,1.464622646,2.097491617,1.432103773,0.518136036,0.00874304,0.385080511
Gene_255809,1.166838703,1.453597405,1.245756935,0.317022605,0.008748378,0.385080511
Gene_11200,1.987986865,2.205833578,1.109581566,0.150015724,0.008738719,0.385080511
Gene_9422,3.246140598,3.320360788,1.022864133,0.032614525,0.008826159,0.386455157
Gene_8337,2.682376191,2.871977942,1.070684251,0.098533086,0.008805237,0.386455157
Gene_54920,2.468248365,2.361003796,0.956550333,-0.06408721,0.00885623,0.386848545
Gene_102723680,1.312998215,0.728082738,0.554519214,-0.850690645,0.008896655,0.387691273
Gene_8973,1.290123772,0.582663836,0.451634059,-1.146773808,0.008984586,0.390595278
Gene_3660,2.67802892,2.752094996,1.027656937,0.039358729,0.009042387,0.391254698
Gene_4500,2.317793362,2.714751896,1.171265714,0.228068403,0.009042407,0.391254698
Gene_5552,2.788208451,3.234015324,1.159890081,0.213988092,0.009101976,0.391983205
Gene_64785,1.696810227,1.468030794,0.865170878,-0.20894299,0.009086491,0.391983205
Gene_5606,2.257280854,2.507457228,1.110830858,0.15163916,0.00914326,0.392838996
Gene_9124,1.540886039,2.117613515,1.374283018,0.458679141,0.009245566,0.393211084
Gene_8553,2.850514171,3.181047234,1.115955594,0.158279621,0.009229154,0.393211084
Gene_10989,3.279574667,3.126136141,0.953213895,-0.069128113,0.009280519,0.393211084
Gene_84064,3.084065189,2.960213958,0.959841565,-0.059131806,0.009280403,0.393211084
Gene_4064,1.222444725,1.615105107,1.32120911,0.401858822,0.00924324,0.393211084
Gene_54522,2.089557555,1.962448756,0.939169516,-0.090542514,0.009183877,0.393211084
Gene_10825,2.129103739,1.995768608,0.937374995,-0.093301783,0.009368953,0.394226653
Gene_338645,3.023679622,2.789090572,0.922416036,-0.1165105,0.009349379,0.394226653
Gene_397,2.17815126,2.386092592,1.095466893,0.131545884,0.009364752,0.394226653
Gene_2268,1.959297811,2.306265951,1.177088005,0.235222187,0.009413824,0.395208253
Gene_51311,1.024271987,1.477905169,1.442883519,0.528954839,0.009469721,0.395276793
Gene_9871,2.449331855,2.584150012,1.05504283,0.077301567,0.009509471,0.395276793
Gene_5316,2.491196481,2.607813663,1.046811716,0.066001976,0.009518605,0.395276793
Gene_8673,1.597742476,1.923709453,1.204017219,0.267856025,0.00954473,0.395276793
Gene_29940,2.653383311,2.835402364,1.068598853,0.095720374,0.009452962,0.395276793
Gene_8324,1.364852522,1.775908552,1.301172487,0.379812223,0.009525806,0.395276793
Gene_148046,1.779928206,1.953576425,1.097559114,0.134298645,0.009713125,0.396416437
Gene_1586,1.670514669,1.436395916,0.859852322,-0.217839194,0.009604175,0.396416437
Gene_80755,2.441641181,2.341318193,0.958911658,-0.060530186,0.009617867,0.396416437
Gene_2798,2.176185124,1.941228982,0.892033017,-0.164830985,0.009684367,0.396416437
Gene_723790,2.737488609,2.92708515,1.069259298,0.096611753,0.009723504,0.396416437
Gene_56261,3.121374724,2.870195797,0.91952939,-0.121032408,0.009693599,0.396416437
Gene_2512,4.164213803,4.4025841,1.057242569,0.080306421,0.00964663,0.396416437
Gene_83464,2.230478875,2.06716694,0.926781672,-0.109698582,0.009791881,0.397752586
Gene_63910,1.184483193,1.628920481,1.375216205,0.45965845,0.009819629,0.397752586
Gene_255252,2.414255277,2.547866192,1.055342497,0.077711282,0.009821319,0.397752586
Gene_100885850,2.466947009,2.365366308,0.958823315,-0.060663105,0.009850673,0.397850473
Gene_3937,2.385196495,2.677876847,1.122707019,0.166981492,0.009867108,0.397850473
Gene_57501,2.734896793,2.644628389,0.966993854,-0.048421375,0.009908435,0.39864069
Gene_55915,2.697438577,2.55959332,0.948897722,-0.075675502,0.009995462,0.399812917
Gene_645332,1.832772147,1.578852571,0.861456004,-0.215150977,0.010046536,0.399812917
Gene_3992,3.26062141,3.120516868,0.957031337,-0.063361929,0.010040002,0.399812917
Gene_9322,2.25065886,2.592327494,1.151808272,0.203900589,0.010012379,0.399812917
Gene_102724101,1.606688838,1.286537845,0.800738646,-0.320596658,0.010028229,0.399812917
Gene_64682,3.515036226,3.446990264,0.980641462,-0.028202334,0.010588702,0.400582564
Gene_729264,1.517179737,1.167387843,0.769445976,-0.378108059,0.010687859,0.400582564
Gene_107080638,2.094353736,1.989753189,0.950055931,-0.073915645,0.010603912,0.400582564
Gene_1104,1.887686723,2.206105604,1.168682058,0.224882495,0.010539555,0.400582564
Gene_7007,2.778336437,2.555706449,0.91986932,-0.120499173,0.01056183,0.400582564
Gene_341880,1.531354025,1.290124291,0.842472916,-0.247297788,0.010301685,0.400582564
Gene_54883,2.316649721,2.419147659,1.044244038,0.062458907,0.010659859,0.400582564
Gene_2787,2.193724348,2.402233046,1.095047811,0.130993861,0.0102265,0.400582564
Gene_54935,1.73840947,2.020480174,1.16225792,0.216930257,0.010429805,0.400582564
Gene_729867,2.228899259,2.387246543,1.071042818,0.099016157,0.010645851,0.400582564
Gene_3460,2.943062384,3.137039465,1.065909945,0.092085556,0.010625059,0.400582564
Gene_5814,2.133309948,2.236476051,1.048359641,0.06813372,0.010681863,0.400582564
Gene_2235,3.159074585,2.990794655,0.946731258,-0.078973139,0.010530812,0.400582564
Gene_3443,1.36114599,0.756439237,0.555737035,-0.847525707,0.010692702,0.400582564
Gene_890,1.993730887,2.18786405,1.097371799,0.134052406,0.010453035,0.400582564
Gene_55717,3.710160834,3.603389515,0.971221916,-0.042127117,0.010756573,0.400582564
Gene_4616,1.893514117,2.431663571,1.284206729,0.360877464,0.010301392,0.400582564
Gene_619207,1.75049257,1.330747514,0.760213175,-0.395524067,0.01037729,0.400582564
Gene_8633,3.189873094,3.019218763,0.946501216,-0.079323735,0.010474376,0.400582564
Gene_11130,1.459674597,1.22952155,0.842325785,-0.247549765,0.010266393,0.400582564
Gene_29102,3.386383521,3.328577844,0.982929967,-0.024839465,0.010712299,0.400582564
Gene_100996307,1.359744954,1.21867015,0.896249069,-0.158028379,0.010469182,0.400582564
Gene_4045,3.457584229,3.311789038,0.957833221,-0.062153621,0.010292122,0.400582564
Gene_57621,2.036445035,2.191079812,1.075933686,0.105589162,0.010764592,0.400582564
Gene_102724153,1.558282817,1.755499287,1.126560126,0.171924315,0.010674499,0.400582564
Gene_100289635,2.770799188,2.900012456,1.046633934,0.06575694,0.010088934,0.400582564
Gene_6091,3.519790993,3.372115197,0.958044158,-0.061835941,0.010752093,0.400582564
Gene_138050,2.797158828,2.575836925,0.920876176,-0.118920915,0.010610888,0.400582564
Gene_26524,2.098396883,2.381362854,1.134848643,0.182499895,0.010429417,0.400582564
Gene_55640,2.272391128,2.473682643,1.088581368,0.122449249,0.010300889,0.400582564
Gene_729451,1.642598288,1.994294925,1.214109949,0.279899077,0.010635565,0.400582564
Gene_92335,2.766290807,2.599670744,0.939767698,-0.089623915,0.010279996,0.400582564
Gene_107984834,1.020956748,1.374839482,1.346618733,0.429341439,0.01081415,0.401062313
Gene_112817,2.019682507,1.893618847,0.937582437,-0.09298255,0.010832805,0.401062313
Gene_9249,2.175294396,2.395617621,1.101284325,0.139186986,0.010864928,0.401062313
Gene_729396,0.944531281,1.415873317,1.499022156,0.584021707,0.010854915,0.401062313
Gene_55124,2.203871783,1.977491135,0.897280482,-0.156369066,0.010932574,0.40274901
Gene_57529,2.011395738,1.667782991,0.829167011,-0.270265377,0.0109886,0.404001716
Gene_100507582,1.781039625,2.105236215,1.182026602,0.241262504,0.011140569,0.404636947
Gene_3310,1.66214038,2.579478962,1.551901989,0.634037447,0.011106255,0.404636947
Gene_124491,2.182697129,2.310913336,1.058742097,0.082351201,0.011302157,0.404636947
Gene_3683,1.958780882,2.176136024,1.110964501,0.151812718,0.011297941,0.404636947
Gene_7164,2.600215725,2.972510166,1.14317829,0.193050424,0.011072655,0.404636947
Gene_9942,2.478596172,2.336412886,0.942635558,-0.085227991,0.011248127,0.404636947
Gene_9910,3.537393102,3.386235399,0.957268616,-0.063004283,0.011258642,0.404636947
Gene_130749,2.017360877,1.872968981,0.928425351,-0.107142178,0.011178094,0.404636947
Gene_26093,2.450898954,2.599295805,1.060547927,0.084809819,0.01131466,0.404636947
Gene_100101266,1.893941865,1.670559404,0.882054215,-0.181060763,0.011145611,0.404636947
Gene_1890,2.146356733,2.430171412,1.132230898,0.1791682,0.01126912,0.404636947
Gene_10914,3.592758111,3.774894126,1.050695318,0.071344375,0.011210754,0.404636947
Gene_1306,2.029181355,1.808484622,0.891238537,-0.166116479,0.011292923,0.404636947
Gene_3547,2.743695656,2.375396351,0.865765248,-0.207952203,0.011243303,0.404636947
Gene_1316,3.005245845,3.312372439,1.102196828,0.140381881,0.011377379,0.406088314
Gene_84547,2.579000082,2.472909498,0.958863676,-0.060602377,0.011460651,0.406686838
Gene_4522,3.627049926,3.557888049,0.980931645,-0.027775488,0.011456877,0.406686838
Gene_7504,2.169756973,1.976890628,0.911111545,-0.134300405,0.011420258,0.406686838
Gene_11128,3.493085867,3.39392933,0.971613484,-0.041545583,0.011539773,0.40807631
Gene_91156,2.625012367,2.091427549,0.796730551,-0.327836199,0.01158878,0.40807631
Gene_9056,2.414005989,2.546641487,1.054944146,0.077166618,0.011573735,0.40807631
Gene_440270,3.99824983,3.745584308,0.936805969,-0.094177826,0.011551831,0.40807631
Gene_9131,3.143248284,3.054326727,0.971710298,-0.041401836,0.01169206,0.410924379
Gene_81556,2.643064529,2.49296783,0.943211111,-0.084347382,0.011782973,0.412538967
Gene_105374216,1.554316956,1.420734357,0.914057041,-0.129643897,0.011773929,0.412538967
Gene_4084,2.080475266,2.264532942,1.088469053,0.12230039,0.011816062,0.412909465
Gene_85450,1.231201504,1.550796319,1.259579618,0.332942317,0.011839414,0.41293894
Gene_374383,2.132748375,1.931169673,0.905484067,-0.143238839,0.011896101,0.414128799
Gene_54718,1.595758046,2.003553314,1.255549561,0.328318978,0.011920837,0.414203926
Gene_474381,1.083658072,0.736447792,0.679594248,-0.557254454,0.012003483,0.416287133
Gene_10794,3.56608184,3.686198301,1.033683036,0.047793871,0.012026387,0.41629453
Gene_387763,1.992113733,2.424584942,1.217091625,0.283437781,0.012092086,0.417780441
Gene_64782,1.750272317,1.910101008,1.091316471,0.12606953,0.012117331,0.417865703
Gene_85320,1.869303994,1.668003723,0.892312716,-0.164378696,0.0122991,0.419362527
Gene_3684,2.382761876,2.60733565,1.094249357,0.129941536,0.012343604,0.419362527
Gene_80227,3.092869768,2.979666712,0.9633987,-0.053795118,0.012269713,0.419362527
Gene_7071,1.665456633,2.082026718,1.250123646,0.322070794,0.012292252,0.419362527
Gene_3142,1.360485657,1.657866221,1.218584123,0.285205848,0.012303718,0.419362527
Gene_5042,1.689053957,1.811023666,1.072211849,0.100589983,0.012280276,0.419362527
Gene_92291,2.181920803,1.838055348,0.842402412,-0.247418527,0.012215306,0.419362527
Gene_474343,2.607605219,2.502198108,0.959577044,-0.05952945,0.012340808,0.419362527
Gene_57162,2.735364226,2.856793817,1.044392476,0.062663969,0.012388019,0.420093515
Gene_8815,2.92324648,3.057359427,1.045878084,0.064714689,0.012542805,0.421193216
Gene_5563,2.540856744,2.392318758,0.941540197,-0.086905407,0.012553666,0.421193216
Gene_11325,3.627441372,3.537569244,0.975224375,-0.03619391,0.012578968,0.421193216
Gene_440672,1.782589262,2.033532375,1.140774501,0.190013639,0.012520838,0.421193216
