GeneId,GSM5213623,GSM5213624,GSM5213625,GSM5213626,GSM5213627,GSM5213628,GSM5213629,GSM5213630,GSM5213631,GSM5213632,GSM5213633,GSM5213634
Gene_11240,2.312639471,2.404349346,1.942627525,1.863643213,1.939062905,1.810470125,2.005547937,2.076649865,2.189671002,1.735295665,2.242580192,2.030800125
Gene_29943,1.969965491,2.034458962,2.03414681,2.222491492,2.31551092,2.069194343,2.20413503,2.163137667,2.462234203,2.361615134,2.280963941,1.88351299
Gene_55920,2.206577609,1.817224819,2.102202744,2.253431336,2.092963753,2.284862964,2.265801384,2.206978102,2.210934214,2.229663591,2.153838849,2.153855946
Gene_55160,2.10136461,2.1785942,2.140754471,2.161690564,2.020732041,1.982543571,2.073497589,1.975705457,2.19830161,1.761963463,2.205746083,1.938348303
Gene_84966,1.199668084,1.303211045,1.052214001,1.776561626,0.698600718,1.430164005,1.062821988,0.521093421,0,0,2.216105515,1.479436428
Gene_5081,0.880478823,1.817224819,1.854151084,1.496077798,1.747734618,0.984159833,1.81290054,1.69646849,1.840982102,1.854764923,1.716389176,1.141915546
Gene_8659,2.149605672,2.099988305,2.119491638,2.077402977,1.897171281,1.933725817,2.032954603,2.098603389,1.56493859,1.885019844,1.884229308,1.773206319
Gene_126917,1.969965491,1.904939087,1.592994413,1.783395157,1.762974301,1.605101129,1.893171001,1.630975276,2.027822121,2.025316943,1.348754576,1.747334709
Gene_23352,3.171151062,3.198789125,3.150949337,3.260609463,3.189028956,3.229118522,3.072858184,3.147727838,3.164183809,3.007884819,3.018924981,3.042273084
Gene_23065,2.585583536,2.458653567,2.661197327,2.820733202,2.42929234,2.486581809,2.688342604,2.625728684,2.433373814,2.690076453,2.571924275,2.736884299
Gene_51154,2.461639261,2.61221253,2.699775686,2.834811957,2.624851889,2.82630138,2.923375249,2.8905956,2.550380046,2.682378204,2.868590732,2.817069513
Gene_246181,0.965797912,1.389317548,1.375798698,1.124667337,1.145699371,1.223039675,1.258975322,1.524723443,1.74320505,0.9825778,0.973128341,0.895492141
Gene_22977,1.437379124,1.681395856,1.333549246,1.256847334,1.175660395,1.079134303,1.109778699,1.291308203,1.218318966,1.691947116,0.872828854,0.895492141
Gene_100506730,1.15192999,1.880433365,1.426410819,1.375734063,1.175660395,1.48930616,1.539684137,1.435995006,2.158037095,1.504938268,1.646328841,0.553029658
Gene_8574,2.392049179,2.710777331,2.579555419,2.69704831,2.639025892,2.642059967,2.731891309,2.706722245,2.602240304,2.29875686,2.659477915,2.556734739
Gene_54896,1.825695044,1.950155679,2.062661133,1.869243133,2.160909531,2.035950439,1.914619235,2.07382597,2.279866285,1.844192722,2.364883319,2.034256087
Gene_832,2.924333472,2.99037169,3.142535432,3.095787545,3.123063672,3.052147916,3.205986151,3.151771593,2.859274401,2.852431161,3.188833878,2.965999486
Gene_440574,3.527495726,3.543989307,3.730055925,3.731960151,3.625262362,3.619757413,3.775732519,3.735152691,3.350981328,3.524026147,3.699444674,3.686833039
Gene_100532736,2.744221055,2.713254204,2.810422113,2.810025742,2.867595331,2.76047906,2.772920879,2.766418443,2.812026619,2.792873411,2.818743993,2.834317477
Gene_644068,2.034045953,2.094889732,1.977568104,2.052590492,2.096452052,1.993070491,2.110576795,1.982750511,1.860014855,2.003626964,2.099362395,2.181694166
Gene_4681,2.532242618,2.47176992,2.389977896,2.353520586,2.666057319,2.459018199,2.24020167,2.295342221,2.748299058,2.641696529,2.530121397,2.587650199
Gene_23252,2.26866227,2.498898595,2.346288218,2.549778898,2.355566235,2.54383968,2.469231928,2.453315813,2.660517906,2.361615134,2.380350959,2.543085338
Gene_127733,1.531104746,1.414602874,1.8020844,1.989911788,1.891638868,1.689512372,1.870608236,1.889574709,1.526554896,0.647648122,1.250420517,1.998392778
Gene_101928017,1.462773898,1.942938994,1.713100107,1.154517727,1.51806628,1.541351187,1.741163195,1.661308391,1.582928957,1.480912675,1.613435749,1.697982818
Gene_105376825,1.946316683,0.991921488,1.362167178,1.233435579,1.145699371,1.417303798,1.514137887,1.423512014,1.56493859,1.115593559,0.626419753,1.597635801
Gene_127731,1.571333657,1.522760395,0.392383622,0.979215691,2.22225758,1.703241181,0,0,1.293099605,0.789867379,1.710963653,1.848005837
Gene_55450,3.655736739,3.636291443,3.570542675,3.563662133,3.629355648,3.684178432,3.570637031,3.6540677,3.839545787,3.808693585,3.749233677,3.837118005
Gene_79594,2.368181921,2.704522632,2.706720887,2.622319783,2.497850363,2.594420396,2.585447747,2.46151486,2.602240304,2.511368438,2.58816016,2.484966286
Gene_163933,2.807724733,2.709533577,2.739291854,2.900634014,2.947951829,2.780163285,2.691852,2.677384996,3.105375252,3.070660591,2.670403411,2.462443765
Gene_978,1.35084801,1.503177156,0.669367702,0.680544797,0,1.049724973,1.226202207,1.173709192,1.175470634,1.428464231,0,0
Gene_65018,3.279532464,3.34799992,3.445471425,3.467652339,3.534072234,3.405526881,3.559166528,3.452885242,3.21308922,3.274324266,3.406883833,3.351145132
Gene_102464833,0.633172626,0.595338377,1.129685323,1.300194133,1.755421302,1.132578128,1.667680863,1.236477053,0.613456073,0,0.790231473,0.895492141
Gene_100861548,3.222967858,3.296370393,3.328512337,3.375314057,3.414511869,3.330304599,3.429364615,3.356841147,3.13602084,3.179652424,3.338036946,3.318949802
Gene_1650,2.428236595,2.378441563,2.577873285,2.629143015,2.610199639,2.614770829,2.567207478,2.68159948,2.524957598,2.425026584,2.783717266,2.510996309
Gene_57576,1.571333657,1.667899234,1.195406603,1.762563279,1.567752551,1.87418272,1.27447881,1.459933557,1.951973458,1.115593559,2.002199841,0.940462549
Gene_400745,1.929803667,1.964238957,1.949844151,1.790122827,2.012380052,1.361678852,1.846808728,1.735216708,1.800215294,1.988540786,1.658818828,1.89788445
Gene_112268222,2.742928921,2.683879863,2.745064351,2.742553055,2.807074091,2.704956849,2.74342403,2.721636929,2.790714798,2.7035985,2.783717266,2.810204555
Gene_50809,2.931936468,2.924259245,2.89812246,2.967650691,3.161804275,2.970494953,3.066512718,2.882308895,3.050745408,3.041086597,3.046507715,3.100975537
Gene_8672,3.268099057,3.2443576,3.356892913,3.343650309,3.264592383,3.349947482,3.421185398,3.38194114,3.264074512,3.384035375,3.322159384,3.408427809
Gene_1889,1.836260645,1.559461564,1.348093893,1.610864942,1.731940657,0.862427954,1.667680863,1.423512014,2.064214523,1.904078872,1.577845703,1.726866559
Gene_84224,1.938138654,2.057418379,1.674391575,1.748098661,2.096452052,1.929733117,1.866731123,1.747400827,1.951973458,1.904078872,1.771983523,1.998392778
Gene_5909,3.103931153,3.141470359,3.231129302,3.228981567,2.981357432,3.127770684,3.102360574,3.159515352,3.311348048,3.29754208,3.056230866,3.045639291
Gene_84196,2.438790628,2.512833483,2.40024653,2.455489213,2.809771576,2.716905677,2.541630589,2.420156205,2.563476632,2.759071872,2.759993625,2.778514865
Gene_29092,1.954343557,2.003939891,1.826527253,1.940889985,1.944026264,2.048335553,1.467908142,2.009840644,2.027822121,1.913303642,2.217808314,2.234704106
Gene_112268223,1.098288942,1.234571072,1.022981546,1.020393276,1.341982019,1.330944398,0.84123219,0.977971074,1.61681739,1.399656093,1.182283444,1.454006527
Gene_998,3.389878369,3.490498284,3.726000615,3.692600998,3.670526045,3.686431851,3.821280985,3.806767925,3.564066994,3.588551052,3.717185667,3.684990582
Gene_9923,1.969965491,2.040313607,1.970801263,1.863643213,2.195440938,2.151143829,1.970199756,2.029103935,2.052419343,2.052648268,1.884229308,1.6749851
Gene_2046,1.856650644,1.559461564,2.042899385,2.141359439,1.862867531,1.975381139,1.850866991,1.798357535,1.936637647,1.455479728,1.585200866,1.440710475
Gene_712,2.464105356,1.93560036,0.881212488,0.825326344,1.680789204,0.862427954,2.371473847,1.638759475,2.189671002,1.368800395,1.143735728,0.433820205
Gene_714,2.095658131,1.904939087,0.669367702,1.339604431,1.968026259,1.132578128,1.447944255,1.410659577,0.613456073,0.434785327,1.592433535,0.553029658
Gene_713,2.91398456,2.289913226,1.079602291,1.208689481,2.206367088,1.330944398,2.451361932,1.893883508,1.013639848,0.647648122,2.12745423,1.558275929
Gene_2048,2.08401518,2.449683956,2.537268834,2.588625163,2.448246307,2.410123453,2.366573651,2.318528353,2.455196907,2.664945833,2.379180504,2.304688338
Gene_23028,2.717618392,2.636457338,2.827827892,2.697874665,2.826261552,2.944924756,2.781535118,2.926244301,2.66927285,2.825352139,2.739012697,2.844026812
Gene_7798,2.725771676,2.715717031,2.76083072,2.785091667,2.78558031,2.962757733,2.802803032,2.713269918,2.817195083,2.680822043,2.920773862,2.648620083
Gene_100996511,1.551684838,1.482668997,0.392383622,1.693304207,1.612333466,1.262063519,0,0.85647248,1.326157226,1.217278651,0.360273219,1.690451419
Gene_10236,3.093089014,2.935507518,2.880013297,2.899078432,3.043686381,2.981314352,3.084570642,2.947598566,2.817195083,2.951523857,3.024265125,3.019376698
Gene_80818,2.164564496,2.195191252,1.845136967,2.150189573,1.832054049,2.211755915,2.022198577,1.982750511,2.081327555,2.436121628,1.539076628,1.934034054
Gene_148898,2.123469026,2.034458962,1.8217475,1.454757062,2.012380052,1.596547181,1.615384116,1.69646849,1.385563964,1.260394793,1.857796776,1.633723053
Gene_6920,1.317696362,1.389317548,1.269947565,1.60065893,1.490914937,1.466606359,1.152150106,1.100311702,1.293099605,0.789867379,2.047245445,1.114183964
Gene_55616,2.118047498,2.207235619,1.318500566,1.358044849,0.476813538,1.689512372,0.633354332,0.807029864,1.484446974,1.844192722,1.449300875,1.440710475
Gene_3399,2.603787478,2.524431822,1.401841626,1.533806391,1.886035067,1.330944398,1.642319196,1.126180534,1.904239083,2.70654707,2.141860174,1.491613945
Gene_6135,3.087272015,3.036150018,3.029626126,3.14417722,3.107426729,3.072540064,3.227383305,3.112393665,2.812026619,2.935344955,3.082769349,3.151630324
Gene_6924,2.546713094,2.494833672,2.583732466,2.701983016,2.470831615,2.612278567,2.623204323,2.610355062,2.729849361,2.487705746,2.565103322,2.57889918
Gene_100506963,1.792362487,1.503177156,1.748639131,1.684879999,1.662306216,1.621719593,1.601263072,1.703171392,1.582928957,1.455479728,1.599547722,1.719823711
Gene_57095,3.589201191,3.582025781,3.68275474,3.666867342,3.705145598,3.707944545,3.80587654,3.794869129,3.691270824,3.622116442,3.814724394,3.716084946
Gene_11313,2.248937334,2.068458403,2.241172278,2.29082637,2.359375843,2.138928155,2.31979044,2.211128238,2.261789737,2.168247687,2.498353517,2.200875034
Gene_2582,1.876126115,2.089730591,2.124307491,2.191832558,2.064000314,2.17686683,2.170641882,2.172266953,2.075697805,2.392967432,2.309401384,2.191390483
Gene_3155,2.380279487,2.537582984,2.363191041,2.503253765,2.443584801,2.725977122,2.457400667,2.39789951,2.475975668,2.776926598,2.757057696,2.639319443
Gene_2517,1.985044948,2.073874926,2.12190624,1.998259466,2.012380052,1.941602757,2.243485381,2.329673158,2.1673129,1.948359878,2.459230604,2.22814582
Gene_55629,2.69219783,2.787950095,2.71293975,2.702800043,2.86107339,2.716905677,2.861385903,2.895748996,2.817195083,2.427827031,2.7201853,2.609244247
Gene_10772,2.927729024,2.895200217,2.958958973,2.837214517,3.058723364,2.959399114,3.05581046,3.030157937,2.836292716,2.963070953,2.835046878,3.091122875
Gene_90529,2.28753012,1.964238957,2.126695539,2.21502727,2.294006914,2.097355264,1.973257843,2.233271067,2.210934214,2.462679112,2.28969238,2.241164826
Gene_57185,3.079591529,3.141470359,3.199482437,3.204230238,3.155784856,3.192376877,3.154555268,3.238995233,3.259645322,3.156818422,3.176301106,3.250575935
Gene_11123,2.997852408,3.007011385,2.857590052,2.888563011,2.947462484,3.084499577,2.918217361,3.057769541,3.040421116,3.044473819,2.849967737,3.078561866
Gene_100506985,0.965797912,0.921500269,0.595103329,1.496077798,1.278316254,1.404051126,1.086934665,1.150594723,0.407080672,0.434785327,1.613435749,1.367339031
Gene_10250,2.783661535,2.822897674,2.854035203,2.776910756,2.92793474,2.748469149,2.967230915,2.810661429,2.754278801,2.987596858,2.924128676,2.938565598
Gene_25932,2.931936468,2.624504098,1.831254973,1.809702253,1.986314839,1.754188784,2.112792411,2.206978102,2.19830161,2.774420426,2.219504464,2.207854943
Gene_25949,2.968844379,2.712017533,2.908478828,2.944885021,2.875756798,2.983800561,2.959751039,3.027013808,2.774015266,3.032154154,2.941810017,3.070087044
Gene_57035,2.919189841,2.9072162,2.767960692,2.772761776,2.865235033,2.80115651,2.733482103,2.766418443,2.540777482,2.790457846,2.896178984,2.978701777
Gene_23585,2.609103123,2.646653176,2.638348062,2.683608213,2.828198925,2.755714875,2.643856689,2.642110464,2.39708462,2.583358615,2.642556373,2.650289915
Gene_6006,2.34616478,2.578187517,2.428484336,2.468282117,2.580464531,2.565712442,2.408803764,2.469561981,2.374899826,2.531615689,2.358784393,2.507537302
Gene_55219,2.425557519,2.524431822,2.590333287,2.715667664,2.485261279,2.544813931,2.597195763,2.661572254,2.707946036,2.550960891,2.450368101,2.397454478
Gene_26119,1.876126115,1.10565571,1.362167178,0.979215691,1.747734618,1.39038128,1.258975322,0,0.613456073,1.115593559,0.360273219,1.19257238
Gene_57134,2.977978037,2.993621534,3.188881219,3.145357324,3.069946058,3.081964403,3.075274272,3.089506865,3.06781005,3.02656453,2.949127718,2.970806487
Gene_57190,2.264788303,2.350889656,1.797026302,1.852221983,2.142556467,1.703241181,1.719847948,1.689660511,2.690417858,2.18808625,1.592433535,1.797622982
Gene_56181,2.922625688,3.01694308,3.156098615,3.084750283,3.068836749,2.989430442,2.997657058,3.118571158,3.096284158,3.154729411,3.018924981,2.925940704
Gene_646471,0.965797912,1.052501136,0.732768043,1.233435579,1.230014435,0.947248221,0.749614068,1.043435134,0.407080672,1.368800395,1.478233932,1.084560083
Gene_79000,2.252954643,1.79733634,2.081562661,1.985676998,1.862867531,2.003348275,2.110576795,2.153812347,1.526554896,1.948359878,1.732270547,1.697982818
Gene_164091,1.954343557,2.073874926,1.700576727,1.822281394,1.739909431,1.805159074,1.648799808,1.735216708,2.171877551,2.072074065,1.990885591,1.642295051
Gene_3925,4.249338593,4.356474824,4.49945498,4.525467158,4.510605815,4.5282097,4.54675358,4.529750086,4.088553079,4.110444123,4.594879226,4.517296227
Gene_100500808,2.020600603,2.099988305,2.250225605,2.349856479,2.345893398,2.32540605,2.331967124,2.378673318,1.326157226,1.774707409,2.386156382,2.212446663
Gene_5051,2.112557435,2.079224726,2.239338743,2.097597786,2.427674861,2.303916084,2.254786704,2.185610841,2.189671002,2.234046858,2.103804262,2.176763598
Gene_2134,1.86649754,1.503177156,1.737112929,1.640118289,1.321779633,1.079134303,1.467908142,1.397415158,1.691509747,1.504938268,1.771983523,1.298164295
Gene_149420,2.188404895,2.293174185,2.237497434,2.141359439,2.189873021,2.222107945,2.257962364,2.160825042,2.014980564,1.948359878,2.269046252,2.346891838
Gene_51042,2.778922954,2.713254204,3.055913683,3.113898508,2.947951829,3.021758115,3.180653705,3.061865879,2.561629698,2.589173044,3.07622635,3.046309413
Gene_64793,1.531104746,1.681395856,1.252477143,1.533806391,1.633017541,1.613489845,1.496232085,1.324358764,1.56493859,1.854764923,0.360273219,1.503459301
Gene_83442,4.034439428,4.071912217,4.250872772,4.246894625,4.105661253,4.12638404,4.319185585,4.255197977,3.751562894,3.963865557,4.202145432,4.167734106
Gene_91544,2.08401518,2.134094641,2.321157165,2.331057374,2.187062063,2.163025285,2.099325927,2.221333317,1.912568116,1.721321441,2.296834423,2.203214157
Gene_79947,2.546713094,2.63349973,2.813371952,2.837214517,2.83459512,2.699538874,2.834132297,2.872962103,2.877538423,2.776926598,2.775795771,2.656905772
Gene_3151,2.451632413,2.46086732,2.12190624,2.364330999,2.296205866,2.372729544,2.300143099,2.279755401,1.904239083,1.810838256,2.774854259,2.496991844
Gene_6195,1.912637881,1.787039787,1.931572633,2.063398449,1.972671111,1.826024356,2.403178337,2.267233342,2.495805501,2.433374327,2.264491432,2.137884107
Gene_8289,2.848142828,2.896821687,2.960707536,2.988859956,2.885465284,2.881659499,2.720589548,2.958449073,3.062001121,2.890606248,2.904998898,2.811930994
Gene_55650,1.814865979,1.79733634,2.097133955,1.921596574,1.939062905,1.945488291,1.964018214,1.716274601,1.850602732,1.931185381,1.757513357,1.994638025
Gene_84243,2.517273324,2.399289957,2.641998462,2.5209797,2.232537155,2.448213486,2.505598475,2.365848448,2.745883915,2.847148748,2.522605263,2.31019357
Gene_54707,2.336376095,1.912809722,2.370044233,2.448215763,2.160909531,2.344341294,2.251587651,2.312029086,2.493646373,2.634818677,2.61074258,2.348564352
Gene_63906,1.590131849,1.984542923,1.559155191,1.840492261,1.612333466,2.019955213,1.885779562,1.902374941,2.069994117,2.102635964,1.633468988,1.809335115
Gene_10726,2.957939841,3.101442916,3.216078964,3.236211722,3.299481475,3.356602834,3.329741226,3.320838122,2.982661231,2.79885419,3.261592785,3.180836895
Gene_388610,2.744221055,2.714487363,2.946517843,2.917885193,2.838388103,2.731710274,2.948283983,2.886690022,2.797218868,2.915826043,2.882419988,2.949998782
Gene_6548,2.438790628,2.156914122,2.253794746,2.172894826,2.224850374,2.230215497,2.180207566,2.10917755,2.667825894,2.557222426,2.262962481,2.009466108
Gene_23038,2.159635249,2.057418379,1.912498511,1.762563279,1.850803198,1.653162441,1.661477939,1.84395831,2.189671002,2.059220553,1.891495109,2.002115348
Gene_84065,2.658960966,2.772066498,2.810422113,2.692892786,2.739111529,2.695430569,2.746516884,2.708696933,2.9669357,2.945633098,2.930102799,2.7463381
Gene_644961,1.242674572,1.234571072,1.512773754,1.454757062,1.504702756,1.330944398,1.730636328,1.69646849,1.293099605,1.054158408,1.487465236,1.426994469
Gene_9064,1.825695044,1.731542261,1.522454789,1.521590783,1.862867531,1.510878185,1.655185135,1.623049004,1.632818943,1.875167215,0.790231473,1.279000543
Gene_2827,2.072051475,1.541498555,1.646525752,1.579497908,1.590614794,1.81571701,1.601263072,1.906559198,1.66315503,1.504938268,1.547112262,1.842687833
Gene_10163,2.517273324,2.353724845,1.531924717,2.048927231,2.252393955,1.97897712,1.889491006,1.765059111,1.800215294,2.419370926,2.212679754,1.873660818
Gene_27245,2.08401518,2.040313607,2.126695539,2.224951328,2.27138242,2.170001198,1.830185479,1.926896329,2.339341259,2.283460653,2.037059096,2.037684764
Gene_2268,1.792362487,1.576711014,0.392383622,0,1.203687194,1.404051126,1.010165769,0.94112344,1.600203633,0,0,0
