GeneId,GSM2843848,GSM2843849,GSM2843850,GSM2843851,GSM2843852,GSM2843853,GSM2843854,GSM2843855,GSM2843856,GSM2843857,GSM2843858,GSM2843859,GSM2843860,GSM2843861,GSM2843862,GSM2843863
Gene_728642,3.127198732,3.044012235,3.007539743,2.934315093,2.978400431,3.219031267,3.018107288,3.023534253,3.151118568,3.13399124,2.913320453,3.205192921,2.787745407,3.578888433,3.059021054,3.299101876
Gene_9906,2.958667175,2.882539255,2.773974827,2.800236745,2.83481391,2.885711655,3.056999669,2.964841531,2.962761542,2.942615492,2.887669078,2.943757391,2.184666318,3.097744703,2.940885683,3.020519329
Gene_65220,2.5559158,2.501662835,2.484410092,2.481541469,2.393845214,2.744869701,2.585415295,2.60930703,2.707374583,2.524639159,2.690994644,2.738002941,2.178321572,2.955618606,2.567590123,2.773825731
Gene_2782,3.829839145,3.65596364,3.693713634,3.594948275,3.591888001,3.693797744,3.902824379,3.873189051,3.770695509,3.628712195,3.836597723,3.873307173,3.557235107,3.859049531,3.661826262,3.877148669
Gene_85452,2.443127799,1.31462444,1.359979524,1.13625467,1.361626188,1.293288256,1.011239896,1.234090223,1.403289515,1.131011938,0.923351918,0.835703931,1.082578753,1.021368762,2.253486728,1.802272178
Gene_2563,3.167882849,2.143660668,1.28785503,1.535280715,1.675281468,2.297418173,1.865775674,1.674649767,2.306262956,1.042058534,0.887109794,2.08601922,1.836797991,2.19083998,2.720088598,3.32976442
Gene_5590,3.181737761,3.130281853,3.003028104,2.948112623,3.010526898,3.019204288,3.271906074,3.254854641,3.19657904,3.045712212,3.199051813,3.137322259,2.965691318,2.946895963,3.139989771,3.255506505
Gene_199990,2.503172992,2.345426291,2.239629418,2.217789713,2.20536943,2.198499122,2.48305369,2.450080492,2.442621483,2.27603985,2.387278775,2.458879967,2.246225379,2.430129242,2.368490235,2.534803615
Gene_112268219,1.241874876,1.090907843,1.246739132,1.082772704,1.180108575,0.858269211,1.134503952,1.028810312,1.303208889,1.110422775,1.093725325,0.944496538,0.994554511,1.062972018,1.147475834,1.289963396
Gene_6497,2.938561371,2.848111023,2.594069555,2.432268178,2.588245759,3.000064727,2.992461503,3.029688767,3.085109377,2.71074248,3.056081451,3.129850479,2.246225379,3.382745591,3.084624133,3.321821009
Gene_79906,2.37644185,2.096414714,1.960277121,1.972023789,2.029568321,2.139066436,2.06578998,2.125070198,2.06297122,1.895592712,1.870109539,2.08601922,1.870532742,1.625162918,2.337069646,1.878322042
Gene_11079,3.002723181,3.063712504,3.037873313,3.00136136,3.031013631,3.052740729,3.167660374,3.156703674,3.133735254,3.025166039,3.050668777,3.037083387,3.218837855,3.033956896,2.99426099,2.971657364
Gene_5192,2.335531756,2.240417928,2.235223456,2.093032572,2.074919912,2.310818885,2.374317032,2.372200261,2.437143977,2.015665657,2.124525033,2.333462845,2.151972933,2.304592139,2.153219396,2.208685775
Gene_9651,3.392227863,3.048435352,2.860759093,2.880665085,2.810174431,2.777605377,2.748264989,2.95302577,3.24551046,2.74823998,2.744023847,3.038635791,1.870532742,2.674906016,2.956294972,3.072795005
Gene_55229,2.620412757,2.543963434,2.53276189,2.416721826,2.41925973,2.651781161,2.673654339,2.774566111,2.684597725,2.547581302,2.698061381,2.687143088,2.171882757,2.627848168,2.657306561,2.764428102
Gene_115110,0.965041514,0.932082316,1.176694849,0.950769716,1.049674825,0.407201601,1.011239896,1.070484476,1.119088322,1.066062387,1.215776655,1.1658522,0.735415076,1.454188834,0.876319339,1.099006986
Gene_8764,1.855814202,1.712652474,1.897577851,1.764055764,1.864914507,1.293288256,1.926134908,1.844336565,2.029064941,1.941489426,1.896787447,1.875655372,1.520788804,2.38719165,1.775943916,2.02137338
Gene_127281,1.961385771,1.920748943,1.606743202,1.446479472,1.645458749,1.74340023,2.01234805,1.934601994,1.814563557,1.632919443,1.858154639,1.86422976,1.297983969,2.001160399,1.820973285,1.957098898
Gene_79258,1.316888963,1.45006791,1.435989464,0.950769716,1.262011473,1.41266521,1.343416935,0.982708543,1.664142139,1.282295557,1.044009338,1.480740505,0.324163981,1.591257872,1.377053906,0.79254757
Gene_440556,1.241874876,1.034145948,1.026914788,0.760195597,1.049674825,0.752943758,1.160536687,1.143467833,1.372422762,1.110422775,1.093725325,1.1658522,0.735415076,1.500031838,1.51217496,1.155171306
Gene_63976,2.122627163,2.052208453,2.086110334,1.953262683,2.086254433,2.231402386,2.140661248,2.145603319,2.100446605,2.058106756,2.102074726,2.385264261,1.716283255,2.594160431,2.561154488,2.316714417
Gene_27237,1.657281737,2.025210813,1.846510331,1.868882606,1.855500891,1.981306932,2.199911889,2.199004673,2.07582569,1.971536162,1.980570869,2.10637643,1.423520506,1.755646228,1.482128782,2.130661198
Gene_1953,1.865660833,1.958431171,1.587498434,1.803687332,1.794283887,1.691704474,1.934719132,1.985797266,1.459131259,1.639204812,1.494146623,2.010315447,1.040792956,2.160231765,1.904975351,1.668981792
Gene_127262,2.723576729,2.63949823,2.574241702,2.540914259,2.638882135,2.420956653,2.839763224,2.835305354,2.556831111,2.573747151,2.656405179,2.66021681,2.60128124,2.453346046,2.510313064,2.819890325
Gene_49856,2.09481669,2.141298108,2.119154482,2.090244357,2.066220569,2.058554009,2.176198367,2.269764897,2.237808418,2.155683499,2.304616355,2.125821984,1.857351595,2.196711019,2.107800869,2.237225566
Gene_57212,2.227430488,2.26067924,2.152547991,2.10939609,2.10540475,2.070191196,2.239583424,2.180897544,2.335088213,2.138239399,2.209685516,2.329515146,1.474872112,2.353985517,2.125835951,2.173111707
Gene_57470,2.52928973,2.550475777,2.441159849,2.461784797,2.475253916,2.552473555,2.760496043,2.776134164,2.721921474,2.408969484,2.601660736,2.678351857,2.235152996,2.652014148,2.451053102,2.749492309
Gene_9731,3.107010776,3.201809876,3.182739768,3.142284026,3.139997627,3.203684213,3.209116605,3.164773719,3.312483209,3.195696963,3.199051813,3.271194844,2.93434417,3.282782599,3.060255524,3.1228675
Gene_1677,2.231642565,2.321066157,2.252585296,2.340501188,2.247867598,2.227423246,2.25813812,2.219217573,2.291099606,2.41213878,2.419506972,2.232121844,1.706923374,2.297714695,2.473837147,2.234308184
Gene_339448,2.408281497,2.531603733,2.344298465,2.503689389,2.469505745,2.586996501,2.552878823,2.472694238,2.331587961,2.442621159,2.569896047,2.409018286,2.479509135,2.306860629,2.380448438,2.388009784
Gene_55966,2.565737096,2.378210825,2.198267671,2.046118999,2.330163019,2.351718372,2.285511992,2.257022783,2.365382289,2.197318378,2.037613086,2.260921325,1.870532742,2.451728241,2.421676676,2.668674908
Gene_261734,2.645368772,2.555981099,2.53164442,2.4472772,2.382682836,2.558110319,2.426637063,2.516095592,2.585176704,2.432696203,2.464766074,2.592192361,1.984124357,2.641672008,2.712833865,2.565902017
Gene_8514,3.228921994,2.974057856,2.936153188,2.772653627,2.920576099,2.93464955,3.429681251,3.439445413,3.008718158,2.790311901,3.186335231,3.18465029,2.526398977,2.499273552,3.008379204,3.453181173
Gene_26038,3.527708995,3.255989924,3.254438489,3.089305808,3.216191683,3.371155906,3.58724587,3.577689601,3.345700826,3.079596224,3.431065191,3.561778698,2.532096567,2.521916833,2.773342412,3.379442933
Gene_6146,3.228077562,3.350004227,3.380586125,3.48568532,3.37606649,3.295101117,3.129220249,3.144142616,3.213970516,3.365001565,3.267772387,3.244057603,3.986703645,3.390839039,3.259428901,3.113304231
Gene_107985733,1.409591444,1.400836997,1.150589377,1.226770979,1.242937853,1.218505715,1.160536687,1.070484476,0.985969031,1.169474784,1.093725325,1.103818132,1.600208743,1.198231616,1.032724966,1.382395369
Gene_388591,2.304768222,2.04041619,1.684130596,1.887121211,1.92158148,1.944569753,1.938948443,1.738863344,1.960440887,1.86700976,1.854095407,2.001965429,1.040792956,1.713404955,1.783780551,1.916462038
Gene_23463,2.445695958,2.25887587,2.252585296,2.200778169,2.302163329,2.254540713,2.501878264,2.438316158,2.291099606,2.230537849,2.306059242,2.305044319,2.15535527,2.450104386,2.206240299,2.41970032
Gene_387509,2.388291737,0.932082316,0.948742217,0.412572067,1.018128743,0.942971502,1.011239896,0.724671943,1.531375886,0.896890008,0.923351918,1.1658522,0.507700597,1.801446435,0.934938447,2.388009784
Gene_11332,3.488697001,3.129308821,3.045822322,2.93109886,3.076794212,3.15124437,3.602762392,3.61018378,3.284419617,2.883895828,3.342592518,3.497014436,2.993951317,2.782551187,2.785114332,3.518181782
Gene_8718,2.227430488,1.706249111,1.587498434,1.564398981,1.613436128,1.75541682,1.540087574,1.693985359,1.898389423,1.675118703,1.743187995,1.642479807,0.884032944,1.862194416,1.965223381,2.105808105
Gene_57449,3.158063515,2.696518297,2.560850515,2.468860818,2.573925283,2.816364766,2.7150338,2.706692714,2.766737199,2.498695791,2.638019323,2.730192038,1.843757835,2.809682937,2.849073308,2.99385698
Gene_79707,2.90074346,2.87253828,2.744840665,2.808876898,2.804860419,2.838453477,2.925402305,2.890992355,2.859348325,2.825832694,2.78270959,2.760626554,2.712458567,2.692015906,2.645722442,2.795261865
Gene_3104,2.335531756,2.403543312,2.295109617,2.290577305,2.290087941,2.41580615,2.38348655,2.326206685,2.348813752,2.369016128,2.352465896,2.402362954,1.936642828,2.400159562,2.427007254,2.344839223
Gene_9903,1.89392815,1.982989164,1.996275339,1.787143154,1.815662794,2.143938343,2.266136859,2.332772797,2.118037503,2.028584558,2.555537636,2.325531233,1.919587494,2.418038191,2.169496766,2.74318979
Gene_148479,2.196743432,2.219164902,2.183556149,2.017317841,2.089042438,2.317367303,2.441443029,2.321773468,2.402743664,2.230537849,2.403691754,2.329515146,1.751827199,2.423261343,2.437476052,2.587846457
Gene_90326,2.396971678,2.393056527,2.312132484,2.290577305,2.341187391,2.431077957,2.496082757,2.562005566,2.445334545,2.430683701,2.540688235,2.428393386,2.54327229,2.52739788,2.538531255,2.68453204
Gene_55735,2.945097057,2.83965344,2.859182974,2.740078093,2.765136585,2.892679419,2.962024611,2.959743696,2.893422142,2.762565017,2.854335611,2.926049221,2.532096567,2.881582746,2.680573205,2.885056463
Gene_23261,3.557211128,3.290929376,3.310223296,3.27177306,3.289132257,3.348465931,3.478498175,3.523108248,3.32657464,3.208669088,3.380849949,3.426299119,3.180199012,3.068590211,3.26893514,3.7094652
Gene_9341,2.684017743,2.89815964,2.848526752,2.864975905,2.784613062,2.891814538,2.888252264,2.905176026,2.975712602,2.872012366,2.84859138,2.870419527,3.194286474,2.906173779,2.79430739,2.709738101
Gene_8863,3.572583525,3.448892726,3.466679513,3.568522315,3.413181559,3.531395867,3.395758903,3.40424313,3.464077404,3.347158376,3.309444019,3.410134605,3.404724821,3.425931701,3.55419007,3.401007639
Gene_10911,0.632521923,0.513974477,1.421814639,0.950769716,0.94719938,0.613606446,0.428787993,0.804891787,0.650582902,1.016649946,1.138330155,0.835703931,1.120694636,1.062972018,0.934938447,0.866776069
Gene_11315,3.868265069,3.884900606,3.911844165,3.94883561,3.929637357,3.823232632,3.922671718,3.909839474,3.767487126,3.917469094,3.888671625,3.772425371,4.172523326,3.765614349,3.845835064,3.882972115
Gene_54206,2.686966043,2.643988463,2.715812784,2.662804743,2.622108008,2.809094219,2.806812547,2.750339479,2.704405807,2.834276814,2.970578309,2.798597213,2.828930863,2.847119071,2.67161672,3.039952205
Gene_50651,2.5559158,2.264263671,2.26309423,2.095803,2.185800665,2.377933634,2.715738038,2.659189915,2.471571852,2.094585743,2.311783327,2.511497884,1.815223126,2.175805468,2.206240299,2.513017855
Gene_473,3.702057855,3.700790724,3.658168472,3.679084936,3.623453147,3.664854239,3.549519113,3.551846488,3.662666608,3.592047279,3.53880336,3.578414144,4.029215382,3.734975926,3.470929181,3.671862518
Gene_2023,4.035899895,4.001319916,4.057637174,4.028847228,4.054222206,4.087484727,4.246529475,4.207696177,4.050865511,4.045188771,4.174691441,4.25541721,4.201037769,4.010000844,4.022936786,4.147244197
Gene_6518,2.039775167,2.225065088,2.461354393,1.937647504,2.097300647,2.33331897,2.015887909,2.241221733,2.41160255,2.41632885,2.597262706,2.402362954,2.45317035,2.379603769,2.634916388,2.199269128
Gene_106614088,1.198873443,0.742832929,1.176694849,0.987717702,0.984110486,1.293288256,0.781906213,1.175822383,1.057609275,1.335654653,1.265962427,1.420795669,0.735415076,1.168158249,1.032724966,1.599093211
Gene_9563,2.895321573,2.981651068,3.050251708,2.981342001,2.996999257,3.103983321,3.1517113,3.083407673,3.244223121,2.9632193,2.877355442,3.116457329,2.358756975,3.022351489,3.084624133,2.887990389
Gene_80176,1.241874876,1.53440775,1.343039979,1.380068736,1.40399824,1.648446113,1.66716253,1.816721983,1.814563557,1.492070465,1.874022478,1.642479807,1.635062619,1.470013644,1.980301075,1.8613857
Gene_84275,2.839093713,2.66435006,2.876213456,2.874733014,2.885174298,2.754477221,2.754101605,2.763428301,2.563062847,2.700026518,2.69158795,2.623523328,3.031825314,2.820216963,2.611308837,2.801253716
Gene_199953,1.742690064,1.824157772,1.707138392,1.591687016,1.696377073,1.887282117,2.008779101,2.107185048,1.907815425,1.723968918,1.877900476,2.001965429,1.120694636,1.666608045,1.828044338,1.957098898
Gene_5293,2.805761673,2.604254672,2.43700576,2.370856061,2.496428366,2.523137145,2.728906045,2.776134164,2.708851396,2.588721914,2.733385232,2.680124397,1.963659441,3.042773682,2.627188917,2.84391655
Gene_22883,4.0475188,3.667682103,3.639809163,3.487482127,3.611935502,3.782221426,4.044846834,4.035440238,3.891278711,3.525258095,3.809802783,3.963302798,3.223758595,3.772638199,3.647184279,4.163601008
Gene_56998,2.012878514,1.87073853,1.788627648,1.758086914,1.810415919,1.952170008,1.912931796,1.882721581,1.94359779,1.549408139,1.681032065,1.86422976,1.919587494,1.771455751,1.648149006,1.973414386
Gene_105376717,1.624622188,1.330234692,1.343039979,1.318497379,1.156969156,1.526747755,1.495719266,1.445685506,1.55301299,1.066062387,1.310944964,1.507871029,1.365272459,1.198231616,1.112489569,1.545350172
Gene_84328,2.735563252,2.865889593,2.91630949,3.010531474,2.929093755,2.728789459,2.764287996,2.80781941,2.85410412,2.978626611,2.871126045,2.790441535,3.290832773,2.873066262,2.792788664,2.71846569
Gene_64802,1.969126336,1.912803639,1.943267328,2.013996548,2.066220569,1.959639542,2.062635765,1.950604007,1.898389423,2.085749214,2.048174594,1.729585078,2.026922546,2.113397155,1.899060053,1.951521291
Gene_116362,2.09481669,2.44430868,2.431404433,2.549742458,2.438323444,2.2353454,2.523221734,2.339241112,2.491477029,2.335182741,2.124525033,2.018507947,2.816612738,1.967900158,2.408978163,1.777851183
Gene_10277,3.485204199,3.57367614,3.553649118,3.565723572,3.550995068,3.522571878,3.653121253,3.670179058,3.583176192,3.597095585,3.605479258,3.557342348,3.414666343,3.531932601,3.485987921,3.567429194
Gene_23095,4.618109031,4.710340373,4.702051645,4.683150863,4.723020305,4.645801337,4.801008111,4.84647664,4.728114309,4.719418775,4.813555646,4.715690636,4.439179789,4.724486507,4.567537996,4.684618852
Gene_5226,3.142905256,3.003990343,2.914922913,2.88382603,2.881604514,3.071457076,3.198133894,3.17143856,3.130396976,2.907403148,3.047806413,3.13173051,2.938804794,3.207787718,2.985076085,3.438981199
Gene_100526739,1.624622188,1.605002092,1.651425271,1.633671341,1.596493518,1.565131949,1.6749615,1.674649767,1.531375886,1.620069044,1.529992378,1.311768741,1.829724792,1.695286697,1.806476127,1.695079654
Gene_378708,1.589305414,1.588399901,1.634100099,1.625592909,1.578863019,1.526747755,1.659220942,1.64392972,1.484571717,1.606826788,1.484703033,1.268358714,1.822534485,1.685936,1.637403913,1.674328337
Gene_1676,2.602941339,2.550475777,2.549187805,2.503689389,2.490955461,2.605796842,2.699244431,2.686004943,2.650559408,2.549119725,2.72742097,2.683647921,2.479509135,2.667079743,2.53989516,2.73494979
Gene_5195,2.688432722,2.703065665,2.6083681,2.617068982,2.631772405,2.74729158,3.049233732,3.008672491,2.873703901,2.585909104,2.833034005,2.896982525,2.508843506,2.843846039,2.700780173,2.897311544
Gene_54897,1.036306066,1.245883475,1.475932955,1.053340292,1.180108575,1.831339353,1.359692093,1.462119847,1.630163587,1.282295557,1.555059559,1.815260996,1.155733514,2.060894466,2.013571126,1.854421799
Gene_23435,3.539421349,3.621221596,3.59501143,3.664571094,3.649068611,3.591031349,3.559212023,3.556283524,3.593296545,3.664586203,3.604538441,3.538149326,3.698783029,3.59363206,3.735610548,3.572698569
Gene_10747,1.767795133,1.879483823,1.776064226,1.945525271,1.820847035,1.648446113,1.78378358,1.64392972,1.695654077,1.767875734,1.681032065,1.696808414,1.743210196,1.722188296,1.658634655,1.530806898
Gene_6723,2.168595918,2.063688971,1.812714082,1.933654378,1.891989697,2.206961577,2.197597962,2.222029839,2.306262956,1.739103135,2.015686833,2.173784361,1.863992174,2.211050495,2.115105019,2.109725458
Gene_5394,3.329058801,3.240998879,3.268609623,3.20694693,3.160748052,3.269021032,3.14834604,3.106687149,3.244652658,3.098422833,3.055568855,3.198810133,3.025964918,3.099571857,3.202027316,2.972727892
Gene_105376736,1.097508395,1.345303264,1.40716151,1.183866761,1.262011473,1.218505715,1.308914048,1.143467833,1.263971452,1.131011938,1.116600139,1.1658522,1.548907053,1.021368762,1.147475834,0.79254757
Gene_2475,3.755904253,3.555532561,3.543425246,3.497124248,3.574883553,3.580344876,3.700799303,3.68760435,3.58631534,3.510824535,3.559380174,3.648082769,3.121702279,3.68652667,3.467564304,3.694457486
Gene_100873935,1.81403073,1.605002092,1.76312651,1.617361355,1.748083656,1.731041666,1.917377582,1.940001776,1.79081006,1.675118703,1.732528631,1.788537276,1.297983969,1.991914523,1.60347507,1.773644095
Gene_10218,1.855814202,1.524718488,1.463022386,1.458624521,1.521221849,1.546363777,1.405149769,1.41082455,1.55301299,1.360061489,1.159024519,1.480740505,0.994554511,1.541494476,1.51217496,1.96260578
Gene_29914,2.715397883,2.703715006,2.601753984,2.565007158,2.626161008,2.822501231,2.831756956,2.809272074,2.795444759,2.681745835,2.760015306,2.813162764,2.637164933,2.839221955,2.682538697,2.736794459
Gene_57540,2.275464295,2.267818759,2.11038889,2.033553668,2.123746172,2.455394981,2.270081653,2.193052453,2.287224577,2.256904664,2.001398611,2.481816401,1.441320953,2.251429765,2.451053102,2.373383231
Gene_112268221,1.097508395,1.186089908,1.176694849,1.02176728,1.156969156,1.357065611,1.045487403,1.234090223,1.119088322,1.322916825,0.987857412,1.351231292,0.636314688,0.975353769,1.51217496,1.326967953
Gene_26232,2.87674358,2.798371012,2.67596529,2.577937356,2.667680344,2.755663354,2.944930407,2.918911084,2.842339,2.745805853,2.989496962,2.953291962,2.734318995,3.266456079,2.836187701,3.065947931
Gene_93611,3.047228563,2.740999108,2.720908135,2.607824056,2.715539197,2.844287673,2.961625329,2.94883941,2.820095466,2.777341547,2.94620379,2.938910443,2.507348007,2.926740625,2.871853255,3.118876546
Gene_26270,2.077233363,2.190518474,2.09537457,1.854682726,2.029568321,2.227423246,2.135338542,2.022808747,2.118037503,2.050912208,2.147949687,2.195915196,2.040300042,2.137445489,2.29609385,2.252929998
Gene_10459,1.716044236,1.951151759,1.88783347,1.686367353,1.794283887,1.959639542,1.930448229,1.912305349,1.952100986,1.844266098,1.986624269,2.05730115,2.22379092,2.056889765,2.100371771,1.840149772
Gene_57085,1.767795133,1.896463197,2.043511533,1.814376711,1.788770575,1.912764456,2.00518058,2.031588952,2.177051192,1.753727669,1.65602623,2.079015765,2.203162666,2.044649209,2.022626802,1.857917707
Gene_284498,1.350037608,1.345303264,1.201319699,1.13625467,1.180108575,1.357065611,1.343416935,1.477954899,1.220833711,1.309794078,1.475049522,1.507871029,0.507700597,1.567088548,1.2646137,1.508035952
Gene_4524,2.827556813,2.830058817,2.731629509,2.730578174,2.708254129,2.795260102,2.776693929,2.868808566,2.859348325,2.749693934,2.857179484,2.813162764,2.29036696,2.935873294,2.694148436,2.930659209
Gene_1185,3.156571277,3.142027876,3.085401103,3.064206122,3.103404325,3.099176433,3.364998866,3.352858586,3.185898046,3.098422833,3.244173195,3.270741042,2.789313538,3.165739291,2.9635427,3.327998625
Gene_100379251,1.316888963,1.514808112,1.391996669,1.205848471,1.390328464,1.357065611,1.589846456,1.507991524,1.531375886,1.204806622,1.475049522,1.507871029,1.040792956,1.420696656,1.526452857,1.523348459
Gene_4878,1.550860422,1.472737356,1.026914788,1.053340292,1.314668687,1.41266521,0.838478749,1.331386191,1.372422762,1.237479054,1.265962427,1.351231292,1.040792956,1.695286697,1.396427972,1.475689405
Gene_90231,2.267818592,2.266044853,2.149861201,2.084613644,2.097300647,2.33331897,2.402713613,2.406515161,2.458651305,2.094585743,2.291409995,2.431540169,2.031427652,2.512155333,2.182093197,2.443847936
Gene_5351,3.155073894,3.122930407,2.995018168,2.965231597,2.968610223,3.280137686,3.382625445,3.423172153,3.400895144,3.137769298,3.578872312,3.593141032,2.707762444,3.594916111,3.300776244,3.965298646
Gene_9927,3.847552653,3.79874044,3.791406591,3.674009025,3.751420292,3.888879127,3.987270186,3.957772037,3.878101098,3.689907847,3.805171713,3.927791362,3.529952749,4.017774199,3.699435498,3.838285968
Gene_60672,2.218881763,2.19681806,2.13894467,2.081770673,2.042132586,2.22340731,2.260151658,2.21066983,2.338560479,2.085749214,2.20607375,2.279111891,2.158711468,2.295397797,2.312491339,2.411018579
Gene_7133,1.742690064,1.892280181,2.186042938,1.814376711,1.788770575,2.345671439,2.166338125,2.180897544,2.309972491,2.041130239,2.262136914,2.227130633,1.78468091,2.552527959,2.68741386,2.194483114
Gene_55187,4.079252122,3.990023695,4.072606827,4.02493107,4.054974321,4.060395278,4.070274298,4.032327601,3.990438335,4.029140874,3.984741045,4.051038822,3.719674283,4.029500925,4.00942996,4.024936868
Gene_677885,1.845739132,1.912803639,2.000096994,1.979307034,1.945433858,1.778496297,1.732772132,1.876555079,1.725033411,2.065184058,1.845861316,1.729585078,2.277843282,1.437765524,2.06119137,1.871626551
Gene_9249,2.275464295,2.152984447,2.24181575,2.157486229,2.072039449,2.108628259,2.275932464,2.118004276,2.182038786,2.146078957,2.270033679,2.412308092,2.456551389,2.666091467,2.50591763,2.525920968
Gene_10630,1.991553159,1.996422982,2.033057953,1.803687332,1.92158148,2.272923407,2.029765685,1.823791979,2.161735238,1.877949994,2.048174594,2.16807084,2.541890951,1.892599628,2.480133206,2.073128232
Gene_7799,3.450414968,3.394921065,3.380110558,3.403279568,3.408944859,3.491719846,3.492604591,3.428257977,3.473050347,3.414513675,3.438986019,3.436337338,3.494560925,3.505114468,3.425365311,3.453887957
Gene_23254,2.767221436,2.759077299,2.623118201,2.61036498,2.666946457,2.748497474,2.927135694,2.852708127,3.073805134,2.650673768,2.746120651,2.776498873,2.246225379,2.777987206,2.870583238,2.949955016
Gene_200197,1.508678708,1.483643247,1.435989464,1.380068736,1.550998026,1.583122535,1.651131423,1.372919138,1.7390099,1.483224572,1.546863549,1.661354642,0.816050458,1.730797515,1.668873095,1.689984039
Gene_55092,1.530281487,1.400836997,1.267783469,1.265815143,1.454742321,1.357065611,1.550505901,1.684425161,1.303208889,1.436072029,1.636279207,1.507871029,1.343980678,1.771455751,1.698215263,2.053604145
Gene_727684,1.198873443,1.245883475,1.026914788,1.13625467,1.361626188,1.257504631,1.185096809,0.872578915,0.793039347,1.252937488,1.622597376,1.103818132,1.040792956,1.815699275,1.335502686,1.559422172
Gene_114827,1.350037608,2.049290269,1.587498434,1.625592909,1.442601256,1.506203641,1.540087574,1.587343993,1.303208889,1.533783593,1.37689335,1.480740505,1.321590986,1.420696656,2.646788405,1.26341715
Gene_79180,2.19217705,2.177638358,2.168328755,1.975680679,2.051322853,2.181062857,2.285511992,2.301244167,2.431596502,2.062837749,2.399065282,2.392184729,2.33491263,2.266585786,2.234650537,2.303188882
Gene_63036,1.461954898,1.116729275,1.40716151,1.13625467,0.984110486,1.461947864,0.547288567,0.982708543,1.220833711,1.41567758,1.704676163,1.1658522,0.636314688,1.277669756,1.466288422,1.440738381
Gene_51032,2.182897672,1.553160924,1.88783347,1.758086914,1.569771901,1.778496297,1.560680146,1.536084464,1.531375886,1.600051101,2.068556972,1.580369893,1.273019607,1.625162918,1.848591902,1.765105643
Gene_842,2.455819372,2.389057766,2.361189936,2.251867724,2.213791434,2.33331897,2.372769778,2.422706671,2.442621483,2.243145374,2.476598023,2.395604044,2.022370216,2.187874427,2.507387723,2.432869462
Gene_23341,2.906098491,2.903107395,2.953014544,2.980982415,3.011192344,2.892679419,2.951113005,2.908073539,2.908576486,2.992677242,2.880436951,2.879455589,2.947590907,2.876736653,2.858329158,2.907680584
Gene_79814,1.436561885,1.731314854,1.749791512,1.573686811,1.629742519,1.357065611,1.908440028,2.000048736,1.593299225,1.549408139,1.601230853,1.602075243,1.656835579,0.718015723,1.497411658,1.314980051
Gene_84301,2.702833354,2.725851092,2.759652004,2.701449349,2.741045523,2.713398411,2.694097723,2.718469582,2.676732019,2.757367204,2.666572158,2.70253231,2.677455174,2.726925187,2.73162503,2.585244832
Gene_6248,2.019760447,2.052208453,2.127746647,2.036729247,2.128847384,2.040491808,1.982939867,2.004697162,2.007373143,2.157579179,1.961887329,1.908232303,2.112917337,1.915478493,2.052912536,1.810116596
Gene_23207,3.268793218,3.096173779,3.018617955,3.00101798,3.01909917,3.269746886,3.256178335,3.253553133,3.260254056,2.993229921,3.136307795,3.295021638,2.770111587,3.574756832,3.211991862,3.477091451
Gene_54751,0.632521923,1.002716492,0.853340837,0.910383578,0.812823439,1.565131949,1.290577089,1.108507464,1.459131259,0.730974683,1.178777474,1.103818132,0.507700597,1.226356693,1.147475834,1.010656124
Gene_440567,2.239946109,2.143660668,2.283378674,2.427147647,2.38690242,2.162897166,2.217992437,1.755591824,1.71059213,2.370177042,2.324393165,2.16228115,2.712458567,1.855849322,2.175840649,2.247284782
Gene_729614,1.436561885,1.413677726,1.325412799,1.334727719,1.346530869,1.438005221,1.433009756,1.41082455,1.220833711,1.360061489,1.423274367,1.351231292,1.423520506,1.579341322,1.553673201,1.623660444
Gene_23013,3.520440684,3.605076518,3.587500941,3.556166319,3.589436467,3.689404852,3.657729678,3.646153408,3.723323612,3.619995145,3.748654156,3.674674736,3.44734216,3.859746893,3.6671414,3.873166508
Gene_7709,2.551924237,2.51388799,2.461354393,2.471194101,2.434577059,2.631767138,2.620090611,2.625104203,2.653918551,2.528682166,2.626464462,2.688880179,2.069999314,2.690147756,2.408978163,2.694790674
Gene_149563,1.151141576,1.063453577,1.307039787,1.407863017,1.202077231,1.357065611,1.251403097,1.587343993,1.725033411,1.282295557,1.444730618,1.948183829,0.884032944,1.987216707,0.934938447,1.854421799
Gene_1187,1.835424771,1.45006791,1.75651019,1.394188188,1.587767728,1.565131949,1.711984422,1.143467833,1.372422762,1.606826788,1.281480084,1.696808414,1.18815529,1.957909844,1.668873095,1.431542733
Gene_1188,1.607322696,1.373957172,1.788627648,1.226770979,1.430110993,1.8507987,1.77772533,1.372919138,1.752550586,1.47419475,1.763752566,1.938535188,1.040792956,2.02344893,1.51217496,1.871626551
Gene_348487,1.550860422,1.725182737,1.776064226,1.608970763,1.531375774,1.928958195,2.072030505,1.950604007,2.287224577,1.309794078,1.642961811,2.173784361,1.120694636,1.952827164,1.335502686,1.840149772
Gene_1969,2.058907989,1.928551497,2.273354869,1.941604249,1.986026483,2.552473555,2.473326306,2.341375985,2.686153914,2.098937487,2.466760587,2.731765498,2.123921881,2.859969966,2.754648659,2.533335733
Gene_128272,1.198873443,0.84768556,1.176694849,0.950769716,1.180108575,0.752943758,0.888524069,1.234090223,1.339193202,0.896890008,1.23315764,1.031422652,0.884032944,1.30121843,1.032724966,1.289963396
